400.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1855,51,0,12.7,-0,99,0.0,2.344,97,47.5,382.35,0,0.00,0.01,12.8,0.000,78,144,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,453.1,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.2,0
500.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,6,1795,51,0,12.7,-0,99,0.0,2.468,97,48.6,382.35,0,0.00,0.01,12.9,0.000,78,150,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,554.7,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.2,0
600.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,6,1820,51,0,12.7,-0,99,0.0,2.420,97,48.1,382.35,0,0.00,0.01,13.0,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,648.4,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.2,0
700.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,6,1835,51,0,12.7,-0,99,0.0,2.420,97,48.1,382.35,0,0.00,0.01,13.0,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,750.0,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.2,0
800.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1838,51,0,12.7,-0,99,0.0,2.436,97,48.1,382.35,0,0.00,0.01,13.0,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,843.8,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.2,0
900.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,5,1852,51,0,12.7,-0,99,0.0,2.436,97,48.1,382.35,0,0.00,0.01,12.9,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,945.3,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.2,0
1000.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,5,1841,51,0,12.7,-0,99,0.0,2.436,97,48.1,382.35,0,0.00,0.01,12.9,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,39.1,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
1100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,6,1824,51,0,12.7,-0,99,0.0,2.420,97,48.1,382.35,0,0.00,0.01,12.8,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,140.6,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
1200.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1839,51,0,12.7,-0,99,0.0,2.420,97,48.1,382.35,0,0.00,0.01,12.8,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,234.4,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
1300.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1907,51,0,12.7,-0,99,0.0,2.344,97,47.5,382.35,0,0.00,0.01,12.8,0.000,78,144,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,335.9,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
1400.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,5,1847,51,0,12.7,-0,99,0.0,2.360,97,47.5,382.35,0,0.00,0.01,12.8,0.000,78,144,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,429.7,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
1500.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,5,1835,51,0,12.7,-0,99,0.0,2.420,97,48.1,382.35,0,0.00,0.01,13.0,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,531.2,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
1600.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1824,51,0,12.7,-0,99,0.0,2.436,97,48.1,382.35,0,0.00,0.01,13.2,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,625.0,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
1700.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,6,1840,51,0,12.7,-0,99,0.0,2.420,97,48.1,382.35,0,0.00,0.01,13.1,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,726.6,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
1800.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1849,51,0,12.8,-0,99,0.0,2.404,97,48.1,382.35,0,0.00,0.01,12.9,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,820.3,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
1900.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1892,51,0,12.7,-0,99,0.0,2.344,97,47.5,382.35,0,0.00,0.01,13.0,0.000,78,144,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,921.9,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,10.3,0
2000.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1805,51,0,12.7,-0,99,0.0,2.420,97,48.1,382.35,0,0.00,0.01,13.0,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,15.6,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,11.6,0
2100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,7,1836,51,0,12.6,-0,99,0.0,2.420,97,48.1,382.35,0,0.00,0.01,12.9,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,117.2,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,11.6,0
2200.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1868,51,0,12.7,-0,99,0.0,2.360,97,47.5,382.35,0,0.00,0.01,13.0,0.000,78,144,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,210.9,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,11.6,0
2300.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,4,1902,51,0,12.7,-0,99,0.0,2.360,97,47.5,382.35,0,0.00,0.01,12.7,0.000,78,144,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,312.5,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,11.6,0
2400.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,5,1827,51,0,12.7,-0,99,0.0,2.420,97,48.1,382.35,0,0.00,0.01,12.9,0.000,78,148,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,406.2,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,11.6,0
2500.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,5,1873,51,0,12.7,-0,99,0.0,2.360,97,47.5,382.35,0,0.00,0.01,13.0,0.000,78,144,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,507.8,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,11.6,0
2600.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.7,0.00,38,5,1831,51,0,12.7,-0,99,0.0,2.384,97,47.5,382.35,0,0.00,0.01,13.0,0.000,78,144,0,40.23,1808,3.52,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,601.6,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,11.6,0
